id,category,text,audio,status,note
golden_daily_0397,daily,等一下我们再确认一次，饮料我帮你买半糖少冰，听起来会比较真实一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0397.wav,,
golden_daily_0398,voice,我刚刚有看到讯息，卷舌不用太明显，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0398.wav,,
golden_daily_0399,voice,我不是在催你，晚餐我们吃简单一点，我觉得这个声音会比较耐听。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0399.wav,,
golden_daily_0400,daily,我先把东西放好，我在这边等你，我觉得这样就满好了。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0400.wav,,
golden_daily_0401,daily,欸，我刚到楼下，我在这边等你，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0401.wav,,
golden_daily_0402,daily,我先把东西放好，不要一个人硬撑，我们先做到自然，再来追求更像。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0402.wav,,
golden_daily_0403,daily,我不是在催你，我想听你真实的想法，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0403.wav,,
golden_daily_0404,daily,我们晚一点再说，这句话可以再讲清楚一点，你可以先跟我说没关系。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0404.wav,,
golden_daily_0405,daily,没关系啦，我们一步一步来，我不会觉得你很麻烦。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0405.wav,,
golden_daily_0406,daily,你慢慢说，我们先确认最重要的那件事，不用太甜，温柔一点就好。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0406.wav,,
golden_daily_0407,daily,我刚刚有看到讯息，你如果累了就先休息，这样比较像我们平常说话。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0407.wav,,
golden_daily_0408,daily,欸，我刚到楼下，讲话清楚但不要太用力，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0408.wav,,
golden_daily_0409,daily,你等我一下，像平常聊天那样就好，这样比较像我们平常说话。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0409.wav,,
golden_daily_0410,daily,今天外面有点热，像平常聊天那样就好，听起来会比较真实一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0410.wav,,
golden_daily_0411,daily,你等我一下，饮料我帮你买半糖少冰，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0411.wav,,
golden_daily_0412,daily,你等我一下，我会陪你一起看，我们先做到自然，再来追求更像。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0412.wav,,
golden_daily_0413,daily,我觉得这样也可以，我想听你真实的想法，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0413.wav,,
golden_daily_0414,voice,我先把东西放好，声音放轻一点会比较自然，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0414.wav,,
golden_daily_0415,daily,你先不用急，我想听你真实的想法，这样比较像我们平常说话。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0415.wav,,
golden_daily_0416,daily,我等一下顺路过去，不用马上回我，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0416.wav,,
golden_daily_0417,daily,我等一下顺路过去，讲话清楚但不要太用力，我们先做到自然，再来追求更像。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0417.wav,,
golden_daily_0418,voice,如果你愿意的话，卷舌不用太明显，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0418.wav,,
golden_daily_0419,voice,我不是在催你，声音放轻一点会比较自然，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0419.wav,,
golden_daily_0420,voice,今天先简单一点就好，声音放轻一点会比较自然，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0420.wav,,
golden_daily_0421,voice,我不是在催你，卷舌不用太明显，你可以先跟我说没关系。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0421.wav,,
golden_daily_0422,daily,你先喝一点水，我会陪你一起看，你想清楚以后再决定也可以。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0422.wav,,
golden_daily_0423,daily,你先喝一点水，你刚刚说的我有听到，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0423.wav,,
golden_daily_0424,daily,没关系啦，晚餐我们吃简单一点，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0424.wav,,
golden_daily_0425,daily,你等我一下，不要讲得太像主播，听起来会比较真实一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0425.wav,,
golden_daily_0426,daily,如果你愿意的话，我们一步一步来，不用太甜，温柔一点就好。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0426.wav,,
golden_daily_0427,daily,我刚刚在开会，像平常聊天那样就好，我不会觉得你很麻烦。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0427.wav,,
golden_daily_0428,daily,我等一下顺路过去，我觉得你已经做得很好了，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0428.wav,,
golden_daily_0429,daily,我想了一下，先把心情放松一点，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0429.wav,,
golden_daily_0430,daily,今天先简单一点就好，你慢慢来就好，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0430.wav,,
golden_daily_0431,daily,我等一下顺路过去，你慢慢来就好，我们先做到自然，再来追求更像。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0431.wav,,
golden_daily_0432,daily,我先把东西放好，这句话可以再讲清楚一点，你想清楚以后再决定也可以。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0432.wav,,
golden_daily_0433,daily,今天先简单一点就好，你如果累了就先休息，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0433.wav,,
golden_daily_0434,daily,没关系啦，我觉得你已经做得很好了，我觉得这样就满好了。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0434.wav,,
golden_daily_0435,daily,我觉得这样也可以，先不要急着证明自己，我觉得这样就满好了。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0435.wav,,
golden_daily_0436,daily,你慢慢说，你刚刚说的我有听到，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0436.wav,,
golden_daily_0437,voice,欸，我刚到楼下，卷舌不用太明显，我们先做到自然，再来追求更像。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0437.wav,,
golden_daily_0438,voice,你这样讲我懂，尾音软一点就很好听，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0438.wav,,
golden_daily_0439,daily,你先喝一点水，不要一个人硬撑，不用太甜，温柔一点就好。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0439.wav,,
golden_daily_0440,daily,我想了一下，先不要急着证明自己，我不会觉得你很麻烦。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0440.wav,,
golden_daily_0441,daily,这件事我们不要想太复杂，饮料我帮你买半糖少冰，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0441.wav,,
golden_daily_0442,daily,我觉得这样也可以，不要为了讨好别人委屈自己，你可以先跟我说没关系。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0442.wav,,
golden_daily_0443,daily,如果你愿意的话，不用马上回我，我们先做到自然，再来追求更像。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0443.wav,,
golden_daily_0444,daily,我刚刚在开会，我会陪你一起看，这样比较像我们平常说话。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0444.wav,,
golden_daily_0445,daily,我觉得这样也可以，先把心情放松一点，我只是希望你轻松一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0445.wav,,
golden_daily_0446,daily,等一下我们再确认一次，我们一步一步来，我在，不用担心。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0446.wav,,
golden_daily_0447,daily,这件事我们不要想太复杂，你如果累了就先休息，你可以先跟我说没关系。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0447.wav,,
golden_daily_0448,daily,我等一下顺路过去，晚餐我们吃简单一点，这样比较像我们平常说话。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0448.wav,,
golden_daily_0449,voice,我等一下顺路过去，尾音软一点就很好听，我觉得这个声音会比较耐听。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0449.wav,,
golden_daily_0450,daily,我们晚一点再说，我会陪你一起看，你可以先跟我说没关系。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0450.wav,,
golden_daily_0451,daily,今天先简单一点就好，我们先确认最重要的那件事，听起来会比较真实一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0451.wav,,
golden_daily_0452,daily,你先不用急，我觉得你已经做得很好了，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0452.wav,,
golden_daily_0453,daily,你这样讲我懂，不要一个人硬撑，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0453.wav,,
golden_daily_0454,daily,今天外面有点热，饮料我帮你买半糖少冰，我不会觉得你很麻烦。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0454.wav,,
golden_daily_0455,daily,我想了一下，我想听你真实的想法，我不会觉得你很麻烦。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0455.wav,,
golden_daily_0456,daily,如果你愿意的话，先不要急着证明自己，这样比较像我们平常说话。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0456.wav,,
golden_daily_0457,daily,你这样讲我懂，先把心情放松一点，你想清楚以后再决定也可以。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0457.wav,,
golden_daily_0458,voice,我不是在催你，我想听你真实的想法，我觉得这个声音会比较耐听。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0458.wav,,
golden_daily_0459,daily,今天外面有点热，我想听你真实的想法，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0459.wav,,
golden_daily_0460,daily,等一下我们再确认一次，不要为了讨好别人委屈自己，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0460.wav,,
golden_daily_0461,daily,这件事我们不要想太复杂，你慢慢来就好，不用太甜，温柔一点就好。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0461.wav,,
golden_daily_0462,voice,我想了一下，卷舌不用太明显，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0462.wav,,
golden_daily_0463,voice,等一下我们再确认一次，声音放轻一点会比较自然，我觉得这样就满好了。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0463.wav,,
golden_daily_0464,voice,如果你愿意的话，声音放轻一点会比较自然，不用太甜，温柔一点就好。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0464.wav,,
golden_daily_0465,voice,没关系啦，卷舌不用太明显，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0465.wav,,
golden_daily_0466,daily,你慢慢说，我会陪你一起看，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0466.wav,,
golden_daily_0467,daily,我们晚一点再说，不要一个人硬撑，我在，不用担心。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0467.wav,,
golden_daily_0468,daily,我刚刚有看到讯息，先不要急着证明自己，我们先做到自然，再来追求更像。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0468.wav,,
golden_daily_0469,daily,你这样讲我懂，晚餐我们吃简单一点，我不会觉得你很麻烦。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0469.wav,,
golden_daily_0470,daily,你慢慢说，像平常聊天那样就好，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0470.wav,,
golden_daily_0471,daily,今天先简单一点就好，晚餐我们吃简单一点，不用太甜，温柔一点就好。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0471.wav,,
golden_daily_0472,daily,我刚刚在开会，先把心情放松一点，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0472.wav,,
golden_daily_0473,daily,你先喝一点水，你慢慢来就好，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0473.wav,,
golden_daily_0474,voice,你这样讲我懂，尾音软一点就很好听，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0474.wav,,
golden_daily_0475,daily,今天先简单一点就好，不要一个人硬撑，听起来会比较真实一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0475.wav,,
golden_daily_0476,voice,今天外面有点热，我会陪你一起看，我觉得这个声音会比较耐听。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0476.wav,,
golden_daily_0477,daily,我刚刚有看到讯息，我会陪你一起看，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0477.wav,,
golden_daily_0478,daily,我觉得这样也可以，我在这边等你，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0478.wav,,
golden_daily_0479,daily,你慢慢说，先不要急着证明自己，你可以先跟我说没关系。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0479.wav,,
golden_daily_0480,daily,我等一下顺路过去，不要为了讨好别人委屈自己，你想清楚以后再决定也可以。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0480.wav,,
golden_daily_0481,daily,我觉得这样也可以，你刚刚说的我有听到，不用太甜，温柔一点就好。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0481.wav,,
golden_daily_0482,daily,欸，我刚到楼下，我想听你真实的想法，我只是希望你轻松一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0482.wav,,
golden_daily_0483,daily,我刚刚有看到讯息，这句话可以再讲清楚一点，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0483.wav,,
golden_daily_0484,daily,我想了一下，你慢慢来就好，我们先做到自然，再来追求更像。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0484.wav,,
golden_daily_0485,daily,我想了一下，晚餐我们吃简单一点，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0485.wav,,
golden_daily_0486,daily,我先把东西放好，我们先确认最重要的那件事，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0486.wav,,
golden_daily_0487,daily,我想了一下，我想听你真实的想法，我觉得这样就满好了。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0487.wav,,
golden_daily_0488,daily,你等我一下，不要为了讨好别人委屈自己，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0488.wav,,
golden_daily_0489,daily,欸，我刚到楼下，我会陪你一起看，我不会觉得你很麻烦。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0489.wav,,
golden_daily_0490,daily,今天先简单一点就好，这句话可以再讲清楚一点，我只是希望你轻松一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0490.wav,,
golden_daily_0491,daily,今天先简单一点就好，不要一个人硬撑，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0491.wav,,
golden_daily_0492,daily,我们晚一点再说，我们一步一步来，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0492.wav,,
golden_daily_0493,daily,我刚刚有看到讯息，先把心情放松一点，你想清楚以后再决定也可以。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0493.wav,,
golden_daily_0494,daily,今天先简单一点就好，不用马上回我，听起来会比较真实一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0494.wav,,
golden_daily_0495,daily,你等我一下，不用马上回我，听起来会比较真实一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0495.wav,,
golden_daily_0496,voice,你先不用急，饮料我帮你买半糖少冰，我觉得这个声音会比较耐听。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0496.wav,,
golden_daily_0497,daily,我们晚一点再说，不要讲得太像主播，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0497.wav,,
golden_daily_0498,daily,今天先简单一点就好，我在这边等你，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0498.wav,,
golden_daily_0499,daily,如果你愿意的话，这句话可以再讲清楚一点，我觉得这样就满好了。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0499.wav,,
golden_daily_0500,daily,你先不用急，饮料我帮你买半糖少冰，不用太甜，温柔一点就好。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0500.wav,,
